11111011011000011011100011010011 00000000000111000001101010010010
01001011111010
11001010110100000111111111000100 10011001110011001101000111011011
10111000111100011010101010010101 11100010110111010000001010110111
10110011011110010000010110010111 11100111101011100000111100010010
10110011001011001000111110011011 10000010100010111001111000101111
11000011000000000110100110111101 00100011111111010011111010111010
11011010000110110110111000100100 11000001000111000101000011001101
01101101110110101101000010001111 11101110000100111010001101110110
01011100001100010001110100001110 10010011111011001011110001000111
10111000101011110011111101111000 00011001000110111010100110011100
10000100110110111000011000100010 11010110011010110100010001001111
11110011100111001001011001001101 01111000001111001010100101001100
00100000101010010000010011010110 11011001010000001011101101101100
11101011100101001010000011111101 10001110101001001011001110011100
01100010100101100000011111011111 11000110011110111100111000000010
10001000111000110011100100011101 11100111001010010100100101110011
00010011111100000010110111111100 00101000110101111000100101100000
01010101111010
00001111010111110110010101000110 10010001100110000000010011110000
10110011001011000100111011001111 10101101100000111111101011110000
10100101110101111010000111011110 01001100110010101000011110100110
11010000100100101001011100011010 01100100111110011101101111000110
00111111010011101001101110111101 11011101010100001010001000101000
11001010100110000001110110000011 01011000111010000001111000100010
01000111010100011001000000001111 10000011101100010101011000100111
10010000000111100100100010111010 10001010100111111011110111001000
10011100001010110000011110101011 01001111010101001111011111010111
00000110110001001111011010010011 11101110010111111000110111100101
01110110001001110011000111001111 01001001011000100100100001111000
11000010110100010111011010110010 11111110001111110000001010000010
00001001010100101001011001001011 00000111000110011100001010100010
10010001001000111101001111010010 11011000001110000100011011101101
11110010000101011110100011101110 01010110110001010001111101011000
11101110001111000001010110010001 11010100001010011001010011011011
01010100001000
01010101000110110000100100011100 01010100110010111101101010110100
10011011011010010000011010010100 10110100001110011111001101001101
00010101111010000011100101000011 00000010101111110100100001111001
00100100011111111001111011101111 00001001011001101110000100111100
10010110001001110001001011011000 11111001111000001110000100101010
01101010011101111100101001111011 01001010001001100110010110111001
01011111000010000101011111010111 00011110010111110010111110110010
01000110011101000111000010011110 01111110001101011100001110010010
00101010100000110110110100101000 00011110100001111100000000100010
11000011011010011101110000011011 01000010000001011101100101110100
11101010111111110110000110111100 01110110110100101101010100001011
10001000000110000100010000110010 01100000100001000010101010001110
11100000100010011111101101010101 01001010100010010000110010001111
00101010001100110100111100101101 11011100010001100001011010111110
00101100001010111010101011000011 01101101110101001101101110010111
10011000011001011110101101010111 10100011110010011010001100101101
01010010011010
10100001000001110100011111111111 01001110010101001011110011100110
10111111011001000001000010011100 00101110010111100111100100101011
11011011110001000111001101000001 11100111111001000001101000110011
10111011110101001011001100110100 10100010011000111011110110100000
00000011010000110000100110000000 00101011110111000011100111111010
10010001001110110101101101011111 01000011001100110000010010100101
11110000110110010011010101010000 01100100000011101011110100000111
01100011000100011010101011010000 10011010111010001111010101111100
00001100011101011110000111001000 00110111010110000000101010001100
01011011100101100100110101011001 10110100110011011000111100010010
11101000011010011100001010010011 00101001101000001001010101010000
11110000000101000100000001111101 00110111100100010001010100101000
01101001111111000101110001111001 00000101111011000100011010001010
10000110001001000100001111111011 00001011111011110010111101100100
11101111100000100000000111011100 11111110000110111101101001011110
11101101001111110100000001010111 11100110100110100001100000001001
01010100100110
10110101010011000110100011001000 10111001000110000011111000110111
11011111000000100011101001101101 11000001001101100011110010011011
00011100001000000111001011100011 10001010011001110101100000001011
00111010001001001010011111111001 11111001011111110000000000001101
00101000100101100110001010010101 11101000100001101100011011011101
00011101110001001110001011100011 11011110010110111000111101000010
10100100110110011101010011110011 00101001000111001010110110011011
10101011001111010000000100101001 10100011101001101101100101011101
10110010100011100011000010001100 01011010101111000100111000000011
00101101110010000111000011010011 11001110011010101110011000011110
11011110101010110010011010000101 10010101000011110000101001011111
00010100110010010010111111100110 00110001111010000111001101001111
01110111011001001010001100001100 01010100000011010010111001111100
10010010011000111011100001100010 10011000000011010001001111000011
11010000011110110100110111100011 00011110000101011101111011110010
00011000100001000100100000001000 00010001110110010111111010010101
01011111000100
00111011000111100100000110111010 01101010111001100001101110111100
10001011111000001110110000110101 11101111000011101110001111100100
10111011100111111010011100110110 10111001101001100011100111111001
11100110001110011101011010001110 00000110110001011101000101111110
11111111001100010000010011101010 10100100101010110011111110001100
01010110110110101101010001101001 00000001100100110101010000001110
11101111110001010000101110111000 10001001010011110100000001111110
01100011011100001011111100011110 01010101001010110101101101010000
00110110001000001001101111110000 01111110001101111101011010001101
00001100011110110111001100000000 10011110001111110110101001101101
00100001101011100110011000010111 00000111111100011000010100101001
00001100101011000010110110011100 01011101101111010000010110010101
01100111010000101111100001010011 10110111011110110101010000010010
01100110110111000000101100110000 00100100000010110001111010110000
11001011100010000011010010001110 11101010010101010110111011000111
11011111110001110010001100111011 11010110001011100011101010010100
01001100101100
10111001000001000010000111111101 00100101010111010010000100010001
11110001101100000111000100101110 10111010100001001111001101001001
10111100001010010011111011101010 00111110110110110011100111000010
10010010010111100011110101010110 10101111001011000011000001000010
01000100111100111111111100011010 00001100101010010111101101101111
11011011111100000110100011100010 10111000111011011111101000111000
10111011010101100010010111110000 10101110010111111101000001001110
10000001110011001000111000100001 11000101001100011100101111011111
10010001101010011101010000100110 11110110011101110000100010001111
10100001010111101100001110000110 01100101000000111000010100000100
01000110001000001100111100011001 01100111001110010100011010010000
00111001010100100111010010001011 10000100001111110010011001010001
10000111001100101001111011100000 00101110111000110010100011101011
00001101000101100000111110101011 01010011000000100010000100100100
11001011100110100100101101100110 11001001111101101100100001001111
01110011011010110001000000001111 00101001110010101001111000001111
01010010001010
01010100001000101001101100011101 10001010110110010001111100111111
11100010010100010110110010010001 11110111111100010011101011111110
00011001101001001000000001110110 01001000111001101011010110100111
00000011101110101001000011110110 00001000111000010001101100010010
00100011111000010001000101001110 00000101010110010111001010011010
10101100000010110010110001100011 01010111010111100000100001100001
11101111010001100101100001010010 10010101110011011010110101111110
00010100000100000110100101100101 11001100110000011000000110111001
11101011010001111010111101000101 00111110011010000001010011101110
00011011011100010001110110111101 10010100111000100011000001010101
10001010101001101101001100101000 00001111101110000101011000100001
01001100111010110110110110011101 00101110011101010111011101001101
10000111011001000101101000101110 01001010100000010011011011110111
10011100001111010010111000011011 11111110100110010000001100011010
10110011110101110010110000101001 01100000100001001101110111011100
01110110001110111001110101100011 01101101101011100100000001110100
01010100101110
10011010011101110011111101000000 01111100101010110101101100101110
11010011101010011010110100100001 10001110111101001111000001100111
00000111100010010001011000110100 11100010100000000011110001001010
01101011110110110111001100000111 10001110011110100011101101010111
00110111011101001110110100001111 10100000011101000100000001010111
01000000001100010100000000101111 10010100001110001010001111110101
01111011101001101010111111011001 11100011010110110100010111000110
10001111110110110111100011111111 01110010111010111100000100010010
10111001011011100100110101111000 01011100001010000001110110001000
11101001101000110001111110011100 00000111110111010111110110000100
00100001111100001111110001101101 00001010111010110111011101000101
10100100010000101010001010100011 11011000010011011001100111110101
01100000111101101110101111101000 11101111001010110001001101111001
00001111000100010110101110110011 10010100101011100011101110110101
01101001100100000100001110100011 01110110010000001001110010000100
10101011110101000010011011010101 10100001011011101101110101111101
01001101011011
11110011011110000111111001011001 00000000000011011000111000101011
11011101101101011100001011010011 10111001001010010010001011100001
10111101111111100100011010010011 01001010011111110101001001001111
10000101101100101011101010000010 01111110100100111110001101111001
10111010100011011111001110011000 10101111111000100001100111010001
00000110101010111110010011011000 11100010011100011010101110111100
10101011011101000000011110110111 00110011100111011011001001001010
11010111111110001101101000011001 00100111000010100110111111100010
01011101110001011111010100100100 11111100001110001011011000000000
11101101001000101000000111110010 01101001111010110111110111001010
00001100110001000110010110111000 10000110000100011110101101011010
11011101010101100101110010000101 11010000001010110010010001111000
00001110010011110011101000001011 10010000110110010100111010100000
01100101011010101001111111011000 11000011000001110001011100010000
01010011101001000110111101010010 00000101001101101111001000100001
00110110111001000011101100010011 10111110001111011001111011011101
01100100100101
00011111101010000110000001011001 01111100101001101001110010100001
00110111010000100101011010101101 10000000000111000100001000000100
01011010011000100110101100000010 00001101101001101100111100111010
11100011100100001101000000001100 01001011100100001001111001101111
01000011011100111011101011011110 01001000011000011011110000101110
10001100011001110000000010010000 10111000100110110100000100100111
01010100111111100110100101010001 01100011110011101110101101011101
11010001101111010000000100000111 00100001011010011001111111011111
01000011010101101100111000100001 11011110110011001000010110001101
01001101011001111000001100111100 00010000001110000011011010110100
10001010100010101011100011011111 10100110001000010101100110001000
11110101010011101011001010101110 01000011000110100111001000001011
10011011011101000101101111100001 01001101111010111101111001010101
01101111100110010100011111110000 00001101000011000111000001111010
01100110000111101011111110001110 11111101110001001110101001100001
01001011000001000101000011010110 10001110111101111011010000101000
01011010111101
10000110101100000101110011100101 10101011111000000000010000011100
00010100101011110111011000011011 01100110011101010011001000000101
00000101001000111110000101101100 10111001101100110010101010110100
10000100000011011111011001000001 10110000001111011011100010011011
01000100100111010111100111110111 00001110101000000100101000011100
10010100001100100001001110011101 10001010000101101011110100111111
01011100000001101111000110111101 10000101001111100101010101111000
11111101100000001100100100000001 01001111011110001101111001101010
11111001101000100001101000000110 11110100101011011010010010100010
00001111001100000000111010101111 11111110011101101101110110111110
11000110100111101110100000000001 00100101100100100110111010101011
10001110000100110001100111001011 00101001011101111010001100111101
11000011010101011011101011011100 01001110100101100111010101010100
00101100101010101111011111101111 01101001010011101010011101000111
00001111111011010110100001001011 00000011001100110011001001000010
10001001000000001011011011010100 10100010001111110101110001000011
01011011010001
11100100110010011101001111010110 01011000101010010011101110010111
00101110100111000010001101111110 10001101001001010111111101101110
10111011110010111010111101001000 10011000000100101101110100010100
11110011011100000101111101100101 10110110011110111111100101000101
00001101110001111001000111001001 11011110111101100101101000011111
11011011111100011001110000010101 01100010010110010011011101100100
10110101100111000110000011111111 01010011010010111101101010011000
11000001001000100000101100000100 00110010100001000100010110011100
01100011101101111011010100110010 00000000001011000110101000010010
00101001000110101100100010001000 00000111100000100110010001111001
11000111000001010100010111100110 10000010010111010001010000001001
11110001110110011000001110001100 00011100001011010011011111110010
01010001011000011000011110101110 11101000100000000110111111011101
10101000111100110011100101110000 00111100101011111010111001100110
11001001000110100110101011010000 00011011101110010111001111000010
11011100011101010111011011111110 10100101000001001101100010000101
01011101001001
00000111101111110100110001110100 00101100011110100010111101010101
10101100010000010000100101100001 10000010111000101111011011100011
01000010011011001011110001011000 01100011110011001111010101110011
10010111101111001111101110001010 01110100011111000111000101110100
01000111010100000010010010100100 00001010101000000011001110111000
10011111110000011010000111011001 10011001000010011110001100011111
11111111001110001000101010101000 11010100010110101010000011010111
11110000011011011111111010110111 10110010000111100001101111000011
10011011101010010000100101010011 00001011011110100001011011101111
11011111010100011001000000110011 11011001110000100110010011000010
11110101101100101100101001010001 11100000000101111011010100001011
10000011111001000011001010010100 10110101100111110001111011110111
11110110000011011101010001011110 00010011101101111100000111101010
10110011101110000110001001100010 10100010101101101011101001010010
11011011111101010101100101010101 00001000010110010100101111000110
01011100011100100001111110000100 01000100000011001001011110101001
01001101110011
10000101001110010100100010000011 10011110001011000010111011001101
10110101110100101101111101010001 00111000000001101110100001001100
10011001010101100001011111101101 11001001101001100111111010111010
00011100110101111001101011110011 01000101011011111001000110111111
10110001010101011101111110000000 11101000110011001110000100111000
11000000001010000001111101001110 11001111100101111101111010010110
01100101110110111101000000111101 10000111010011000011001111110111
11110101001000101101001010101110 00011101101111001001110001001101
00001100010000101110111100110111 11110101010101111101000111111011
11110011011011100010010010100011 00001011011011111000011111100101
00011011100011001101011000001101 11101100000110010111101001000001
00000110000110101100000000101001 10111011110011101101011010101000
01011000010001010101111000111000 01110111010010010100101111001110
10001011101000111011111111100100 11111110110011001110111101101111
01001101100111100001010111011001 11110001101110001000101101000010
11010111111011101100100000101010 11100110111111001010011111001000
01011001001011
01011100101001101011011011100010 01101100000000000000011000010111
01111101001010101001011110001100 01111000000110111001001011011100
00011101011000110001101110100100 11111000000101111011010000000100
01110101111011001001100000111001 10101011011001001100110000110100
10110001001001001100100010100010 01011111100011100111111110110011
00100001110010010011100001010011 00100000010010110101000011001010
10001001101001100001111000001011 01110000110100001110101100101000
01100111010100011011110001111001 10011000110010000010101011010100
01000001110111011110010000010000 00001001001101101101010100110110
10001010000010000010111011010110 11111101010100101000000010100100
11100011001011000011100000100101 10111000000000000100100011011100
11101010110110011010110110001111 10010001001001101001110011000000
00100001110100001010001101100001 11101000100110110110101010010000
01100101111011100001100100011011 11110001111011100101010001010011
10101101100001100101010100011110 00100100011011000000111101101110
00011111111100110101001101000000 00011001011001011100101000010010
01010001101101
00000010101111110100000111101000 11001111111100001111001110101010
01011010110001100010110000111110 00111101100010000101101111001110
11111100010011100001101000011110 01001110111110100011000111101001
10101111000011010000111001110100 00111000110011101010110101101001
11100110001001011110101010001011 10111000100010011111011000110110
11011001011010011101010010110001 01010110100010011000001010010000
01111110011100100100111011101110 01111111000000100001000010001100
11001111110101101101000011100101 10001110011110111110100110111101
11100011101011110010011100000000 00001101100101111100101101111001
11001101000100110100100000100110 00111101101011100100010100111111
00111000011100001111001011101001 00101010000000111000100101100011
00101101110000001010110011111101 10110001000001110111110010101011
11001111000011000110000101000110 01010111011000001001011111011100
01011001100000101001101010100001 11101111000010100110000011010101
00100011000110010011101110000010 01000001101101100101110011011000
11100001101010101000110011011011 11101010000110001110010010011010
01011100010010
10110100001001101000001111000101 00110101100110000001101101010110
01101001110100000010000111011011 11011011100000101001111101000111
00011000101011010111101000010101 11011101010011110111010101001010
00100100001001110000100010110101 10011000101010111110100011110011
00100101010110010110011011111001 11010101011111101001111100111000
00011101111010101100100110111101 01101001101000010100111001001100
01010001000010110100001010111011 10010110001011010101000111010101
01001000011100011101011110111101 10100111110111100001010001110001
00001100100101001110101011000100 10101000110011010000010100101101
00000101011011100100001101111100 11011000110010101111101000111001
10001000110100101100001100011000 10001010011111110100011111010011
10000110001111010011110000111100 10001101001010111000110001101001
00001010001010101000011101001111 00100011111100101110111110000111
11100101001000100110000110001111 01111001010001011010100010111100
10111100110111110011111011000111 01101100110011000001011000100000
11000110100010110111001101001100 00101000100110101010001001001010
01011111111000
11100011111110001011011110000001 10001001101001001110010000000000
10110000111101000110101001000110 10111001001111100001001001000101
10101011011101111100101101100011 11101001110111000000000111110111
00001011100111100100000100000001 00111001011100100011000001100001
10101100111000110101011100011010 01100000000111001100000101101110
10010101001101000010001000001000 00101011100000011001001101001101
00011100110010111101111000110111 11101000110101010101000110110010
00101011010000110001110011101000 00110011100001000001100110100000
11111110000000100010110100010110 00011101010000001100000011000000
01110001110011001011001001000100 11000011100100110111111001011010
10110101111011011011000000100000 00100011111001000101100111010000
10001011100000001101001000011011 11010011010001001101111001110011
01101110010110011011010001111011 01001110111010010100011110011101
01100010100011001010111000110010 01110101000111110000010110100000
00010001011010100010110111001111 01110111110001111110111110000101
10111111011100010010011001011010 11000001101011110110110100100111
01011000001010
01100000000110101000101001110110 10101001100100101101010000001101
10000001000111110100000100110010 01111110101000100110000100100011
01000110110010000011101111111000 01001100101111100010010011101101
00110011000000111110010010101011 00101111101000010010110001101110
00101100101110110001111100000001 11011001100101000000110010110011
11000011001010000011011110010010 00011001110011010000111001111000
01111000100101111001011101001101 10010101100111110001001010100001
00100110110111100001001110001011 11010101100010111100000011101011
11111110110111101000110001100101 11101001010010011101110110110001
11011011000110100000110011010001 00100100001100010101110101011011
11111101001010000011001110000111 01011011100111101011100110100111
00000001000010100101110000111110 11011001000101101101001000010100
00010110101001111100110001011001 01101111010101110010111101000101
01100001101111000110110011001111 10100000000111000011110110100000
01111010010110000011101010011001 01010101111111110010010000101100
01011101011111100010100111111010 01001110100111011110010101011001
01010110111001
10101110000100000011110001110100 01100011011110111010100010011001
11010100001000101001110010101100 11110011011000011111001000011011
00001100011111010100010001001010 11111000100001000111100001101110
01000101111011100010010000100100 11110000001101101110101001100000
01000100110111010110011111010101 00000110100010110100011000011111
00000100111000001010000100001110 10001100000110101101011001010111
11111110100000100010101010010010 00100111100011001001011010001010
01000000111101111101011100001111 11000000110010001110100111100011
10101111101110111101101001010011 10110001000111100100000010110011
11010110001000101011010110010101 01101011111000000101100110101111
01011001100001100010000000100001 11001001010101001000100100111110
01011101100100111001100111101000 00100000111010000011000101101011
01101000001011110101101100110000 10001111101111110111000000000110
10001001110111010000011001001000 10011001110110011100001011010001
11110001111101110101100001100001 00000001001101010000101011100001
11010110000001101111010110111110 11010100010011100011111010101101
01100000010001
11101100101100101110011100001010 01000011100000001101001010111110
10010010001000001001010000011000 01111110110001010000100100010111
11111010100011010011001011000011 00011010100000010001101000101101
10011110011101100000001100100011 11100100110001110111110010010010
10011101110000001111111100001010 00101111111001101101111110100100
11110010101111011001000100100101 01110110011110100100101010100101
10001101111011010011001011000111 00100011010111010011001100010111
01111111001100010101001101000011 01100111000111010101110110011010
11000000001000111010111001011011 11011001001100100110010011011010
10010001111101010111001000010100 10100101100011000011000100011111
00100110010110000111011000011011 01110011010010111001101111110000
11000001010110111001011011010010 10011101001101001110101011111101
10010011000110100011001110100001 11011110110000010111011011010111
00001101111111110011111000001110 10101111001000101001010100011110
01101101011001001011110000101010 10110010000111001101101100010011
11001110000001111101000101101110 10100001111001110011011110001110
01010011000001
10110110111111011110101110101111 10111010110101100111011000001101
01100010011101101000001111011001 10011001111000000010011110010110
10110011000010000111101111001011 10001100101000111010010000001100
00000110001011110100100010110010 10100011000111101110010000000000
01000111111111101101111101110011 11011000001101111010011010011100
11011000011000011110010110100100 11001011011101001000000111101111
01101001101111100000101110011001 10010001110001110110001001001010
01000011111011110000010001000101 00100000110011110000001101101110
11010001111010001110110111110010 00001110100010101011011110110100
01111100110001001100101111101011 10000101011111000111001101110101
01110000001111101100011001010111 11011001010110011001100101011110
01100101010001111011110011000001 10110000100110011011110000010010
11011101011001011111011011000000 10100011011010011010010100010001
11010000010000011110111111001100 11110110110011110001000000100010
01001110001101111001100100101100 11000101000110110010100010100110
11011101001011001001110100101010 10100110010100101010001001101110
01010001001100
11010111011001000111110100110101 10001101111110111101011100100011
10111010010001101011101000011111 00011100001010000000011100101100
00111111110101010000111100000111 11111010101000000100100000110110
11110101010001011111101001000000 11001101110111011011101111000000
11111101110001000101010110101001 01110011000001110001101100010001
00011001111100101100000111011100 11010100010011010111000111110010
11100110011111111100111000110101 00011000000011110000011001010111
11100011110010010000100110111110 11011010011000100110110110100001
11000000100111111110110011101001 01110001100000011011010000000010
11010101101011110101010011110101 10011011000111010011100010001011
11010100100110001111100110101000 00100111011010101000111001000001
00110001000110111000011101010011 00001101110001001001010000010110
00011000110011110110011111010010 11001000001011000000101110011011
10000001111101100100001011001001 01001111011100010001111001001100
00101111111011011000010000100100 01100011011000100110100100000011
00111001110000011011001100100000 00100000000010011010110010001010
01011110110101
01111011111110000011111011010010 00000101000111001000110100001110
11011000001010110000010110100101 11110110010001111011001011011101
00001110100011000011100000010101 00100110100100010000010111001101
11111110010111111010110110001000 01101010000100010000111010111101
10111010100110010010101011110011 11000010110111001100011100101100
00101100001100101000001101110000 00111001001001100001110000110110
00001101110100010011010000011101 00110011100111110000100110011100
11111010101101000011100111010001 00101001111111110110000011101011
10011100100101100010010101111001 00110001101101011101110111010011
11110101111011111000110000100100 00111100000100101111010011100000
11011010110101011100001000000000 01001010011000001100100011111011
01101100010100010001001111100111 00100011010111001101000010010100
11101111010000110101101101000000 10000001011011011101111111110011
00110010111100111011100100110101 11011110011101011101100110111100
11000000010110100100111011010011 01101100101011100010001011001110
00000010100000010110101011001001 01111000010001001010100100001110
01100011110000
10001011011000000010010101000111 01111000110000000001110000100101
10100110111101100001010101010011 11100111011100000001111000101111
10110101101000101110110011111110 01011010011001011011111001011001
11111111111011001111110010101000 11110111110001100011100011110100
10000111111110011101001000000100 00011110011010000110111111000011
11010101011011010000111011001000 00110010000111110000010000011010
10110011010011101010010000101000 01000111100111000111101010001111
11001110111101010000101101001100 00011111001010010000011100101001
00110100101000100001100101010101 01010000100100011010100011111111
01001011110011111010100110111100 01111110111001111000000111011110
11010110100011100001101111011110 01110010110000010011110110100011
10001101111011000100000101100110 10000010001101001100110110010100
01000010010100110101101001100110 10101000110010010011001011011111
01101110110110111101001010101100 00101010001011001001101001101111
00101110111100111110100010001100 01110110101110100000100101010111
10011010101011010001000010011001 01000111111110000011111000101011
01010100001101
00101000111000011101101101010010 11110001011001111001100101011010
00100101010010100011011100000101 10001001010011011110101011110110
11101010011011010110011000010010 00110011001000001101000001101010
10100011011101011110001111010100 01011100111101011110011111011000
01111111010101101000100100010110 01110110111110101100110100000001
00110111110100001010010000001100 11011010100001110011000101010000
01110010111100000110001001011111 00101100010000101000001111111101
10101000110010000010110100000101 01011100001111000000111100101010
11101011001010111101010110001111 00000111100010111000111100010111
11011100111000110100110011001101 10010010011010100110111100001000
11000000000111011110001000101010 11101100001011100010001100011110
10110110010011110010111100101001 01111000010000010011111111010100
10000111110100010011110101101001 01100111010110111000011000011010
10110101000100110011001000000011 01100010001001101111111000111101
10001110100110111001000000100100 01101100011001000011011011011011
10010000100111110011110011010010 00111111110000110000100001111110
01011001100001
00110010010010010011101100100000 00101011000011011001110000101000
10110101000111111110110100101111 00010011101100110100111100110010
00111101100111101011010101000111 11001110010100011110011110110000
00000110000001000010010101100011 01101101101000001000011100001100
11110100111111111110100011010010 00000000000000100001000010110000
00010101111001011010000111000110 01100101001111001100111101010101
10100100101001111010101000110111 11010100011110000000011000001010
11001101010101010001101000011101 00110101010111010111001010100110
01101101010110111100010010010010 00110110011000000101100000001000
01111101011011010100100111101011 10110001101001011110100001011011
00001101010000110000000001110010 10000001100110110100100001101101
01011110000000101101111011011110 11001110010110100100100011110000
00010101110001001111010011000100 01011010001110001100110101101011
11111011110011111010101011011101 00100011111000111110001011101111
11101110001110011100110100110011 10111010100111001111101111101001
00101000011110100000010111111000 00100011011001100111100100110100
01011110010101
11010111110110011000101111001111 11111010011011110000110111101111
00011100011001101100000010100000 11101100100011000100111010110001
10111001000110110110000001110011 01111000001111110100101001010001
10011000111110001100000100101001 00110011100000100000010001011000
01011110111011010100011100110100 00100110100100111011111011110111
00011000001010001100101001010101 10100010111100101010111101001110
10011001001010000100110011010110 01000011010000101111011010010100
11101100111001110010111011011101 01011011110010010111001101110011
11111110111011000101000100010110 00001110101111111000001001001110
11100010001000110100011000100101 01010001001001100011101011010000
01101101100010001101011100001010 11011011001101010000101001011001
01000110001100110100001110110010 11001110100111101101110111011101
00110011001101111000111100100011 10011101011000110111010110111000
11101010000011000010111110101111 00001101000100011100001111110111
11011111111011000101111000111100 10001011000011110100000101110100
01010101011001100111010101010011 00111110010111111100010101110000
01011001111110
00011010000011000001000001110001 11011101001001100111100000100100
11100100101011101101011101101101 11001010111001000011001110001000
11001001111000101111000110010010 11011010010001011010010111011100
11100101110000010000000011000001 11001100010011001010011010000001
00100011010100001110001110010111 00011001110110100000011011010001
01100101100101101011011000111101 11001000000110110010100110000001
01100010110101111111011101110010 00111011101110010110000100011011
01001011111110001110110100001001 01100111010000000100110010000101
10110011000001011101101110101001 10110110010101101110011111100110
11101011011111101011001011100111 01111011001011000111111010111111
01011011101000100011000010000010 11100100111010110110011011011100
00000101000001001100011010100111 11010100100101100000000000000101
00110000101111011010001101001011 00000100110110100101001001100101
11000011111110010010111000001101 11011011100111001101111101001110
10011001101101000110011101010110 11111000110111001110111111110001
11011100110001110101111111100011 11011101001000110100010100001011
01011100011000
00000011110101110000110111010010 00110110111110101001001001011011
00000110101001001010111101111000 10001001111000010111000001001000
10111100000101111010010101010001 10010000001000110011111000010010
11011000101011000111100010000000 10010011101110001101101111011100
10010000100100000111011011110000 10111100101001111111111011110111
11110001011010100001001001100100 00011011111001010010000000100110
01011100111000001111101110000000 00100110010100100100001101111011
10011011011011111011000100001001 00100010100001111100100111110101
11011010001111100011000000111110 11101000000010010110110011111111
01001001000001001001110101011001 01100111100101100000100111110111
11010011100010110111011110111111 01010100000001011001001100100100
10100011110110001010000101010011 01100001000110010110011100010100
11011101111010101000010111110110 01010100001010000100000111001001
11101011001001110100001111010100 00100101001011101000000111100011
01011111111111011111100101110110 10001010001000011100010001010011
10110011001001001111100011001111 00100000010010010010110011110110
01011000101100
10010000001111111101000100000100 11100110010010100101111001001011
00010011011011110000010100010111 11010010001100100001001110111100
00001110001011001101111100001101 11010110111100010101101000101101
11001110101001011011100110000001 00111100100010111110111110101011
10100000010011101101110101010111 01001110101010001110111001100001
01111101010011110100111111100001 01010010101011011101010011101001
01000101011100000010101110110110 10010100101001101100011110111110
00010110001001110101110100000110 00001100110001111101100010000110
00011110001110100011110010100000 10001000011010010010110000101110
00010100000100110111101010000110 11111100110100101111100110000011
01101010100001111000111010011011 10110101100101110000001011000100
10100011110000010011011111100001 01110111100011110000001110011000
01000110110011101001100100010011 01000101010101001011110010010000
00100101110011010110011111010110 10110110101100111010110111011110
11101100001010001011110110000110 10100110111000110000010010001100
00101111001011101101010100010110 00100101010111111001101000000101
01010000111101
11010011100110010000010001010110 01011110101111010101010101011001
10100111001000011111011110101010 01101011110000110011010111100110
01100010100010101101000101010000 00101000011001101111100000001001
11010011101001110100000101100010 00000010111101110001001000110011
01100000001110111101001000110111 11101010111011100100011100001011
10011110001100100100101001111101 11111001100101110111100011110111
01101111010001010111000011111000 10001000010010101100000101001010
11100001010000011010110010000110 10101010000010110010100100000111
00010100111010010111110000001011 01101000001101110111110001011100
10110011110101110010111111010110 01010010001110111100000001110011
01000000101101110000100101011001 00101000100111000100010111011110
11010101001100110100101011000010 10110111100111000110110110001110
01111010110100001011100111110111 11000110000111110011111110110100
11010100011100111111001111111000 00110100010110101110101011101011
